X0,encoded_ocean_proximity,longitude,latitude,housing_median_age,population,median_income,median_house_value
1,1,-122.26,37.77,52,411,3.3571,405400
1,1,-122.26,37.77,52,915,2.9899,228100
1,1,-122.26,37.77,52,921,2.875,234000
1,1,-122.24,37.77,43,585,2.3882,162500
1,1,-122.25,37.77,43,2086,2.975,243400
1,1,-122.23,37.76,52,1303,5.1039,273800
1,1,-122.23,37.76,52,374,4.1458,248500
1,1,-122.24,37.76,52,979,3.4762,244000
1,1,-122.24,37.76,52,827,2.6833,240900
1,1,-122.23,37.76,52,658,5.75,306300
1,1,-122.23,37.75,50,654,3.9632,240000
1,1,-122.24,37.75,45,384,4.9489,247100
1,1,-122.24,37.75,27,1499,4.8711,286600
1,1,-122.24,37.76,52,1128,3.0718,266700
1,1,-122.24,37.76,49,1110,3.6719,229800
1,1,-122.24,37.76,52,1119,4.6094,229300
1,1,-122.24,37.73,21,2930,4.5213,228400
1,1,-122.25,37.74,25,897,4.4562,206200
1,1,-122.24,37.72,5,7427,7.611,350700
1,1,-122.27,37.73,31,2973,3.2689,231000
1,1,-122.25,37.76,52,1340,3.567,252900
1,1,-122.27,37.74,28,2974,3.6875,353900
1,1,-122.27,37.77,23,2690,4.7695,291700
1,1,-122.28,37.75,20,583,3.1972,100000
1,1,-122.06,37.77,12,5781,7.2634,341600
1,1,-122.06,37.73,5,1738,7.0568,412500
1,1,-122.06,37.71,36,1478,4.635,248600
1,1,-122.07,37.71,40,746,5.3015,254900
1,1,-122.07,37.71,36,1235,4.9801,241500
1,1,-122.07,37.72,26,1411,5.4834,295200
1,1,-122.08,37.72,31,1368,6.187,340400
1,1,-122.08,37.72,32,1048,5.6194,274700
1,1,-122.08,37.71,35,1004,5.4639,238600
1,1,-122.09,37.71,35,1086,5.1498,266400
1,1,-122.1,37.72,30,922,5.8382,330200
1,1,-122.11,37.71,36,1950,4.65,206800
1,1,-122.1,37.7,25,1413,4.3819,209200
1,1,-122.1,37.69,30,1444,3.7222,195800
1,1,-122.09,37.71,31,749,5.2855,253500
1,1,-122.09,37.7,31,867,4.3375,241800
1,1,-122.1,37.71,27,2723,5.2131,252500
1,1,-122.09,37.7,30,731,6.005,263900
1,1,-122.08,37.71,38,781,5.0519,227000
1,1,-122.08,37.71,38,1784,4.8237,220900
1,1,-122.08,37.7,32,1156,5.2497,259300
1,1,-122.07,37.7,39,645,4.125,232500
1,1,-122.06,37.7,37,821,4.6005,231600
1,1,-122.06,37.7,33,1912,3.5187,209400
1,1,-122.07,37.7,32,1487,3.0,223200
1,1,-122.08,37.7,25,1645,3.4934,209900
1,1,-122.09,37.7,33,2239,2.9861,208200
1,1,-122.07,37.69,29,1021,2.5362,203800
1,1,-122.08,37.69,36,1105,3.3021,195700
1,1,-122.07,37.69,31,2999,3.0964,190500
1,1,-122.08,37.69,43,740,2.8512,181000
1,1,-122.08,37.69,42,629,3.3478,184900
1,1,-122.08,37.68,37,314,2.3958,190800
1,1,-122.08,37.68,15,1479,3.5295,242200
1,1,-122.09,37.69,20,1732,4.8036,188300
1,1,-122.15,37.74,52,1338,3.851,183500
1,1,-122.14,37.74,52,440,4.0662,204200
1,1,-122.14,37.73,51,922,4.6042,251900
1,1,-122.15,37.74,49,611,2.2,187500
1,1,-122.16,37.73,52,994,4.1164,198200
1,1,-122.15,37.74,52,545,3.95,219000
1,1,-122.15,37.73,52,317,4.9135,275000
1,1,-122.15,37.73,45,1573,2.8355,245400
1,1,-122.17,37.73,46,925,3.25,177500
1,1,-122.16,37.73,49,768,2.8301,171600
1,1,-122.17,37.73,52,620,3.7159,183300
1,1,-122.16,37.73,52,425,2.5625,175000
1,1,-122.18,37.72,45,1003,3.8047,156700
1,1,-122.18,37.71,45,519,3.375,157500
1,1,-122.17,37.71,38,481,3.244,179800
1,1,-122.18,37.7,36,1209,4.0268,205500
1,1,-122.18,37.7,35,1398,3.3906,178900
1,1,-122.19,37.71,36,158,5.5461,262500
1,1,-122.17,37.72,42,1817,3.371,165000
1,1,-122.17,37.72,46,766,3.5313,159700
1,1,-122.17,37.72,5,814,3.663,158300
1,1,-122.16,37.72,38,618,2.875,144800
1,1,-122.17,37.72,43,2139,4.0202,166300
1,1,-122.16,37.71,37,632,4.5553,191000
1,1,-122.16,37.71,36,366,3.4643,175000
1,1,-122.16,37.72,10,877,3.3431,137500
1,1,-122.15,37.73,28,830,2.1898,141700
1,1,-122.15,37.72,31,739,2.9097,210900
1,1,-122.15,37.72,47,540,3.375,198300
1,1,-122.15,37.72,29,2024,2.8125,157400
1,1,-122.14,37.73,52,823,5.0,264700
1,1,-122.14,37.73,38,711,3.0673,218400
1,1,-122.14,37.73,43,931,3.8125,235100
1,1,-122.13,37.73,33,686,6.9096,341800
1,1,-122.13,37.72,26,1030,7.912,367300
1,1,-122.13,37.72,35,976,3.8393,243500
1,1,-122.12,37.71,35,552,4.0,167900
1,1,-122.13,37.72,25,340,6.5095,371200
1,1,-122.14,37.72,39,288,3.5156,218900
1,1,-122.14,37.72,45,555,2.983,202700
1,1,-122.13,37.72,45,1006,3.524,186200
1,1,-122.13,37.71,44,776,3.1103,188900
1,1,-122.13,37.71,44,609,3.5781,180000
1,1,-122.15,37.71,18,2441,3.1682,202700
1,1,-122.14,37.71,27,1364,2.6101,181700
1,1,-122.14,37.71,18,2197,3.6932,166800
1,1,-122.13,37.7,43,1333,3.4583,183700
1,1,-122.13,37.7,19,1810,3.9032,218000
1,1,-122.15,37.71,36,531,4.0208,191500
1,1,-122.15,37.7,36,672,3.5547,194700
1,1,-122.14,37.7,17,695,4.5859,187200
1,1,-122.13,37.7,21,2162,2.6321,223100
1,1,-122.13,37.69,17,1216,3.395,271300
1,1,-122.14,37.7,36,606,3.9702,194100
1,1,-122.16,37.7,36,1203,5.0043,190400
1,1,-122.14,37.69,38,874,4.4659,189100
1,1,-122.15,37.69,38,637,3.6625,184600
1,1,-122.15,37.69,36,703,3.8864,197300
1,1,-122.15,37.7,36,733,3.4583,192600
1,1,-122.16,37.69,36,625,3.7813,192200
1,1,-122.16,37.7,36,568,2.9917,194600
1,1,-122.16,37.7,36,836,4.4375,193500
1,1,-122.17,37.7,24,952,4.0,202600
1,1,-122.16,37.68,16,568,2.3869,83300
1,1,-122.17,37.69,24,1125,4.7609,212600
1,1,-122.18,37.68,5,840,5.4858,187800
1,1,-122.16,37.69,36,796,4.3971,205700
1,1,-122.15,37.69,36,863,4.0109,192900
1,1,-122.15,37.68,35,1349,4.3864,205200
1,1,-122.15,37.68,30,929,4.2841,213400
1,1,-122.15,37.69,39,957,5.1312,183600
1,1,-122.14,37.69,37,1093,2.9958,178400
1,1,-122.14,37.68,27,1489,3.6364,219200
1,1,-122.14,37.68,31,1561,2.7955,183100
1,1,-122.1,37.69,44,1256,2.9507,157100
1,1,-122.12,37.69,30,695,3.4375,157800
1,1,-122.13,37.69,34,560,2.875,161700
1,1,-122.12,37.71,38,632,3.0345,152100
1,1,-122.12,37.7,41,1849,2.679,144900
1,1,-122.12,37.7,17,1287,2.9922,179900
1,1,-122.12,37.69,35,1580,4.1042,179100
1,1,-122.12,37.7,19,1571,2.5833,159900
1,1,-122.11,37.7,23,828,2.1552,161400
1,1,-122.11,37.7,29,835,2.3274,170400
1,1,-122.11,37.7,19,1765,2.4206,137500
1,1,-122.1,37.69,41,387,3.9063,178400
1,1,-122.11,37.69,37,1562,2.6464,155200
1,1,-122.11,37.69,42,768,3.4643,160900
1,1,-122.12,37.69,10,1140,2.3973,167300
1,1,-122.03,37.69,20,83,6.5,340000
1,1,-121.97,37.64,32,485,6.0574,431000
1,1,-122.02,37.63,6,1189,3.8958,301100
1,1,-122.04,37.63,21,586,4.7813,241900
1,1,-122.05,37.63,5,2240,3.2829,162500
1,1,-122.04,37.66,10,867,5.3169,299200
1,1,-122.04,37.65,10,3827,6.2579,315500
1,1,-122.05,37.68,23,3827,5.1701,216800
1,1,-122.07,37.68,36,1280,3.25,218100
1,1,-122.06,37.68,30,2667,3.1796,170300
1,1,-122.08,37.68,26,253,2.4196,275000
1,1,-122.08,37.68,26,1401,2.6563,184100
1,1,-122.08,37.67,29,233,0.9637,160000
1,1,-122.09,37.67,48,673,2.3357,175000
1,1,-122.09,37.68,41,704,3.5114,197500
1,1,-122.09,37.69,43,273,3.3125,150000
1,1,-122.09,37.68,29,1120,2.4042,205600
1,1,-122.09,37.68,41,1105,2.8322,170300
1,1,-122.09,37.68,43,569,2.5156,190900
1,1,-122.1,37.68,37,691,3.4032,196900
1,1,-122.1,37.68,37,1109,2.535,174000
1,1,-122.11,37.68,37,1197,2.5772,170200
1,1,-122.1,37.68,38,1061,3.0962,180900
1,1,-122.1,37.67,34,2479,2.9564,150500
1,1,-122.1,37.68,31,1162,3.125,167100
1,1,-122.12,37.68,35,1146,2.95,148900
1,1,-122.12,37.68,40,724,4.38,196400
1,1,-122.12,37.68,37,975,4.0417,191100
1,1,-122.11,37.67,36,952,3.8,187500
1,1,-122.12,37.68,45,1159,3.4839,180600
1,1,-122.13,37.68,45,1129,4.0588,182800
1,1,-122.13,37.68,44,1175,4.1974,179300
1,1,-122.13,37.68,43,924,3.6,179400
1,1,-122.14,37.68,35,1424,4.267,210300
1,1,-122.14,37.67,34,1366,4.2386,192300
1,1,-122.15,37.67,35,1171,5.5797,198100
1,1,-122.14,37.67,36,641,4.0682,196200
1,1,-122.13,37.67,38,880,3.1734,181600
1,1,-122.14,37.67,37,1635,4.7933,186900
1,1,-122.14,37.67,37,1495,4.8125,188300
1,1,-122.13,37.67,40,914,3.8676,184000
1,1,-122.12,37.67,33,1798,3.9395,184700
1,1,-122.13,37.67,42,1625,3.2434,179900
1,1,-122.11,37.67,38,599,3.0917,167200
1,1,-122.11,37.67,32,2037,3.0645,165400
1,1,-122.09,37.67,33,1854,2.7019,154000
1,1,-122.09,37.67,39,1408,3.1115,153500
1,1,-122.09,37.66,40,766,3.4722,135400
1,1,-122.09,37.66,39,725,2.2222,158300
1,1,-122.05,37.68,32,1019,6.1104,240700
1,1,-122.06,37.67,22,1830,4.2733,180700
1,1,-122.07,37.67,27,1469,3.2465,230600
1,1,-122.07,37.67,28,1198,3.2417,210800
1,1,-122.07,37.67,38,1039,3.875,165300
1,1,-122.04,37.67,29,690,6.0501,254200
1,1,-122.04,37.67,18,1155,6.8233,332600
1,1,-122.04,37.66,23,1066,6.3501,350000
1,1,-122.07,37.66,28,1255,2.6719,161200
1,1,-122.07,37.66,21,2461,3.875,179300
1,1,-122.08,37.66,33,1063,2.5625,154300
1,1,-122.07,37.65,31,2181,3.016,161800
1,1,-122.08,37.65,17,3069,2.7694,161900
1,1,-122.08,37.65,35,1093,3.6818,165400
1,1,-122.08,37.66,37,1349,2.1382,166600
1,1,-122.1,37.66,37,599,3.7303,149700
1,1,-122.1,37.66,35,480,3.875,162100
1,1,-122.1,37.66,33,1293,3.0489,152600
1,1,-122.09,37.65,27,1414,2.8203,195200
1,1,-122.09,37.65,35,543,4.3897,190600
1,1,-122.09,37.65,35,572,4.7143,193800
1,1,-122.1,37.66,34,342,4.6875,200600
1,1,-122.11,37.66,29,2332,3.2091,150000
1,1,-122.1,37.66,36,768,4.275,185300
1,1,-122.11,37.66,36,913,4.1302,172700
1,1,-122.11,37.66,35,1726,3.09,174100
1,1,-122.1,37.65,25,1185,4.5417,194400
1,1,-122.1,37.64,28,735,4.6635,206700
1,1,-122.1,37.65,31,796,4.4427,204500
1,1,-122.1,37.65,36,252,4.5303,175000
1,1,-122.12,37.65,26,86,2.375,137500
1,1,-122.1,37.63,18,5613,3.8171,187200
1,1,-122.1,37.61,35,1727,4.5281,173600
1,1,-122.13,37.66,19,407,4.3456,163000
1,1,-122.11,37.65,18,2041,3.4861,331600
1,1,-122.11,37.64,31,854,5.2312,197600
1,1,-122.11,37.64,8,1907,3.6708,197900
1,1,-122.12,37.64,40,264,3.8875,228100
1,1,-122.09,37.63,34,735,3.9167,189500
1,1,-122.09,37.64,32,836,3.9063,184200
1,1,-122.1,37.63,29,1377,3.7895,180900
1,1,-122.08,37.64,36,789,3.8,172000
1,1,-122.08,37.64,36,662,5.7309,177900
1,1,-122.09,37.64,36,853,4.1141,173100
1,1,-122.09,37.64,36,664,5.2838,172600
1,1,-122.08,37.64,30,4065,3.3479,182100
1,1,-122.08,37.64,23,1109,3.142,179500
1,1,-122.08,37.63,31,548,3.7614,176000
1,1,-122.08,37.63,33,431,4.25,192600
1,1,-122.08,37.64,36,463,3.9338,182700
1,1,-122.07,37.64,22,5436,2.5158,134900
1,1,-122.07,37.63,27,2028,2.4808,157600
1,1,-122.07,37.64,25,2426,4.7083,190900
1,1,-122.06,37.64,37,1038,4.1652,158200
1,1,-122.06,37.64,20,857,3.5541,350000
1,1,-122.06,37.65,33,848,3.8036,158200
1,1,-122.06,37.64,33,729,3.8259,146100
1,1,-122.04,37.63,33,369,3.2331,226700
1,1,-122.03,37.62,35,1001,4.7109,198700
1,1,-122.03,37.62,32,1472,4.2468,221200
1,1,-122.04,37.62,35,453,6.396,208500
1,1,-122.04,37.62,35,328,3.8125,204200
1,1,-122.04,37.62,32,793,3.2857,193200
1,1,-122.03,37.62,35,632,3.8929,209500
1,1,-122.03,37.61,36,1002,3.7262,164900
1,1,-122.03,37.61,37,808,4.0125,161400
1,1,-122.04,37.61,36,727,4.1719,187000
1,1,-122.04,37.62,35,455,4.2857,190400
1,1,-122.08,37.63,37,1534,3.6458,156600
1,1,-122.08,37.62,17,1139,2.6875,157300
1,1,-122.07,37.63,35,1175,3.7292,168100
1,1,-122.07,37.63,24,1401,4.5913,177600
1,1,-122.06,37.63,12,3388,3.8625,208900
1,1,-122.06,37.63,23,841,3.3611,169200
1,1,-122.05,37.61,16,705,2.8971,163900
1,1,-122.08,37.63,34,1148,4.0326,164700
1,1,-122.08,37.63,35,391,4.0682,156900
1,1,-122.09,37.63,36,992,5.3644,168800
1,1,-122.09,37.63,35,790,4.7019,174100
1,1,-122.08,37.62,27,1016,5.64,206500
1,1,-122.08,37.61,26,1039,3.7931,203900
1,1,-121.99,37.61,9,2341,4.6458,217000
1,1,-122.02,37.6,36,1382,3.694,159600
1,1,-122.02,37.6,31,1858,2.652,159800
1,1,-122.02,37.6,32,1156,3.5,154300
1,1,-122.02,37.6,32,1097,3.2386,149600
1,1,-122.03,37.61,33,831,5.097,188600
1,1,-122.04,37.6,17,1873,4.3875,238500
1,1,-122.06,37.6,22,1640,4.625,235300
1,1,-122.08,37.61,6,1568,5.0406,261400
1,1,-122.06,37.6,17,3174,5.8704,234400
1,1,-122.06,37.6,18,1186,5.3226,231700
1,1,-122.08,37.59,16,1367,4.235,156300
1,1,-122.07,37.59,13,1680,4.825,222000
1,1,-122.08,37.58,15,1657,5.5218,254400
1,1,-122.07,37.58,16,1033,6.5116,244300
1,1,-122.07,37.58,16,1117,6.0661,247000
1,1,-122.08,37.58,16,2003,6.0074,236500
1,1,-122.07,37.59,15,2568,4.6211,151400
1,1,-122.07,37.58,16,1461,5.225,213700
1,1,-122.04,37.59,14,1116,5.3428,243600
1,1,-122.05,37.59,15,3163,3.7462,212500
1,1,-122.03,37.6,24,1488,4.5721,214700
1,1,-122.02,37.59,18,855,3.6923,213200
1,1,-122.03,37.59,16,2530,4.6786,256000
1,1,-122.01,37.59,2,240,2.875,237500
1,1,-122.02,37.58,15,2097,3.3617,178100
1,1,-122.01,37.58,17,2629,5.7579,231800
1,1,-122.09,37.6,36,295,2.9706,147900
1,1,-122.08,37.6,10,2056,3.9022,191700
1,1,-121.97,37.57,21,2172,4.6146,247600
1,1,-121.96,37.58,15,1777,5.7192,283500
1,1,-121.98,37.58,20,2079,3.6832,216900
1,1,-121.99,37.58,31,1276,6.2073,282500
1,1,-122.0,37.58,6,2071,5.8151,295600
1,1,-122.01,37.57,14,8117,5.8322,281800
1,1,-122.04,37.58,14,8012,5.6277,269800
1,1,-122.04,37.57,12,3436,5.2879,231200
1,1,-122.07,37.57,8,5019,6.5615,318300
1,1,-122.06,37.58,15,4576,5.6758,253400
1,1,-122.05,37.57,7,6075,6.1047,278200
1,1,-121.93,37.49,5,648,3.5714,300000
1,1,-122.07,37.52,3,7205,6.0824,273500
1,1,-122.02,37.56,23,2461,4.3594,223400
1,1,-122.02,37.56,35,914,5.5737,214500
1,1,-122.03,37.56,31,2841,4.8962,220200
1,1,-122.03,37.56,24,4446,4.6978,240300
1,1,-122.01,37.56,6,1531,4.4259,158000
1,1,-122.01,37.55,26,1434,3.3008,224200
1,1,-122.02,37.55,33,909,4.5687,177200
1,1,-122.01,37.56,24,1174,3.8179,216100
1,1,-121.99,37.56,18,2641,5.0,269700
1,1,-121.99,37.56,20,3288,4.3393,231200
1,1,-121.96,37.55,4,1606,4.1387,162500
1,1,-121.97,37.56,13,4518,4.8052,254000
1,1,-121.97,37.54,31,986,4.6349,196200
1,1,-121.97,37.55,17,3080,3.168,189400
1,1,-121.98,37.54,17,3386,3.1326,220800
1,1,-121.99,37.55,16,4649,2.9074,213800
1,1,-121.94,37.56,15,2412,8.3996,442900
1,1,-121.95,37.55,21,4552,6.6478,333400
1,1,-121.93,37.54,25,596,6.629,352400
1,1,-121.94,37.54,27,1631,6.2179,305300
1,1,-121.94,37.53,33,941,5.761,259600
1,1,-121.95,37.54,29,1724,4.6641,248900
1,1,-121.94,37.54,31,1067,6.7599,356000
1,1,-121.96,37.54,14,2738,3.9909,236000
1,1,-121.96,37.53,23,1278,4.2955,218800
1,1,-121.96,37.53,28,1538,4.9615,228000
1,1,-121.96,37.53,18,1252,2.6198,235900
1,1,-121.97,37.54,28,1344,4.7135,203200
1,1,-121.97,37.53,35,1353,4.75,197000
1,1,-121.97,37.53,26,1273,5.4299,236400
1,1,-121.98,37.53,28,1610,4.6,223200
1,1,-121.98,37.53,26,2142,4.1947,222700
1,1,-121.99,37.54,26,1285,5.388,225000
1,1,-121.99,37.54,18,1673,3.9444,240100
1,1,-121.99,37.54,28,1772,5.3283,227900
1,1,-121.99,37.55,28,1106,4.8403,268600
1,1,-122.0,37.54,29,2023,5.1616,275100
1,1,-122.01,37.55,34,1276,4.9167,256300
1,1,-122.0,37.55,27,3026,4.1591,332400
1,1,-122.01,37.54,32,1128,5.0,287600
1,1,-122.0,37.54,26,852,5.8325,298900
1,1,-122.01,37.53,27,889,5.7057,287600
1,1,-121.99,37.53,25,2831,5.0423,222200
1,1,-121.97,37.52,26,1776,4.5317,232600
1,1,-121.97,37.51,25,1671,5.4359,258300
1,1,-121.97,37.52,23,2530,5.0824,230900
1,1,-121.95,37.52,33,2721,5.2308,196900
1,1,-121.96,37.51,22,3215,4.4107,223500
1,1,-121.96,37.52,26,2352,5.2396,223900
1,1,-121.93,37.53,27,2855,4.7478,243500
1,1,-121.92,37.53,7,12203,8.4045,451100
1,1,-121.89,37.49,9,1981,9.7194,500001
1,1,-121.92,37.49,10,3571,5.1643,193100
1,1,-121.92,37.48,23,1972,5.3813,264400
1,1,-121.92,37.47,26,1105,6.0878,246900
1,1,-121.91,37.47,13,2759,6.868,337300
1,1,-122.03,37.55,22,4319,6.992,284800
1,1,-122.03,37.55,26,1597,4.9118,217300
1,1,-122.04,37.55,23,1446,4.4357,291700
1,1,-122.04,37.54,26,1285,4.9464,223800
1,1,-122.05,37.54,25,2568,5.2882,223100
1,1,-122.05,37.55,23,2357,5.1321,211300
1,1,-122.04,37.53,25,2998,3.9667,218500
1,1,-122.04,37.5,17,307,3.1696,156300
1,1,-122.06,37.54,20,3526,5.0838,248200
1,1,-122.03,37.54,35,1213,4.8214,186000
1,1,-122.03,37.54,6,1911,4.1406,178200
1,1,-122.04,37.53,34,1524,3.7364,190400
1,1,-122.02,37.54,31,719,3.535,210300
1,1,-122.03,37.54,16,3038,5.0739,208000
1,1,-122.03,37.53,18,1268,3.256,183300
1,1,-122.01,37.53,19,2346,6.0667,245700
1,1,-122.02,37.53,21,2216,5.7072,242200
1,1,-122.0,37.51,7,3223,4.9867,181700
1,1,-121.92,37.72,4,2937,5.1437,299400
1,1,-121.92,37.72,22,2302,5.347,219500
1,1,-121.91,37.71,25,2038,5.7233,231800
1,1,-121.93,37.72,26,1935,4.4697,221300
1,1,-121.93,37.72,26,1453,4.9107,213800
1,1,-121.93,37.71,26,2288,4.2281,206000
1,1,-121.94,37.71,15,2484,5.0143,271100
1,1,-121.96,37.71,6,3386,7.2494,336500
1,0,-121.92,37.64,46,512,5.1406,315600
1,1,-121.93,37.66,24,1081,8.3337,500001
1,1,-121.92,37.69,13,1590,7.316,285400
1,0,-121.9,37.66,18,3126,6.4994,323000
1,1,-121.92,37.68,23,706,7.2211,291900
1,1,-121.93,37.7,3,793,4.4087,225600
1,1,-121.91,37.69,23,926,5.9345,259600
1,1,-121.91,37.68,20,831,6.177,262900
1,1,-121.91,37.68,18,1700,5.817,257300
1,1,-121.91,37.69,18,1395,6.3132,259200
1,1,-121.89,37.68,12,3329,6.3373,339700
1,0,-121.88,37.68,23,854,7.333,337200
1,1,-121.89,37.68,22,734,6.2918,334100
1,0,-121.88,37.67,16,1543,6.5214,311500
1,0,-121.88,37.67,25,937,6.4524,296900
1,0,-121.89,37.67,20,1181,6.0604,247900
1,0,-121.89,37.67,19,852,6.5285,300400
1,1,-121.9,37.67,15,876,7.2639,332400
1,1,-121.9,37.67,7,3926,7.4353,389800
1,0,-121.88,37.66,29,1360,3.1127,233000
1,0,-121.87,37.66,39,161,2.4896,238500
1,0,-121.87,37.66,52,315,5.0677,233300
1,0,-121.89,37.66,3,769,2.1187,231300
1,0,-121.88,37.64,20,514,10.9506,475800
1,1,-121.87,37.57,13,2444,7.0691,393200
1,0,-121.87,37.67,10,1813,5.5,247200
1,0,-121.87,37.67,28,853,4.9879,229400
1,0,-121.85,37.68,4,1895,6.8132,282500
1,0,-121.85,37.66,14,1833,5.6399,300600
1,0,-121.86,37.66,22,1699,4.1597,293200
1,0,-121.87,37.66,27,583,5.7519,278500
1,0,-121.84,37.66,13,4847,5.6417,352900
1,0,-121.85,37.72,43,83,10.3203,400000
1,0,-121.82,37.73,47,51,4.3472,375000
1,0,-121.86,37.7,13,4389,6.6827,313700
1,1,-121.89,37.69,4,2649,3.62,139300
1,0,-121.77,37.65,16,1952,7.3588,327500
1,0,-121.62,37.61,26,771,5.7239,430600
1,0,-121.61,37.77,32,144,4.2083,125000
1,0,-121.72,37.7,17,729,6.1023,450000
1,0,-121.73,37.71,12,2595,3.9864,200200
1,0,-121.75,37.71,11,5826,4.8624,192400
1,0,-121.77,37.74,25,254,9.1531,418800
1,0,-121.8,37.7,22,2474,4.7361,216800
1,0,-121.8,37.69,17,2222,5.4324,215500
1,0,-121.82,37.69,12,802,4.9375,227700
1,0,-121.76,37.69,29,1919,3.3841,184400
1,0,-121.77,37.68,36,950,3.5532,158400
1,0,-121.78,37.69,34,1157,3.3618,174600
1,0,-121.78,37.69,35,1761,4.3533,168400
1,0,-121.79,37.69,25,3200,4.5357,188400
1,0,-121.76,37.7,9,1705,5.7068,256700
1,0,-121.75,37.69,26,1422,3.7212,183800
1,0,-121.75,37.68,35,702,5.2443,183400
1,0,-121.76,37.68,35,1189,4.2361,177500
1,0,-121.76,37.68,32,555,3.1856,186900
1,0,-121.73,37.68,17,8768,5.4496,238900
1,0,-121.78,37.68,17,1392,3.0222,172500
1,0,-121.77,37.68,44,277,2.6667,179200
1,0,-121.76,37.68,52,929,3.7301,204400
1,0,-121.77,37.68,41,629,4.6806,209400
1,0,-121.77,37.67,20,3489,5.7907,264200
1,0,-121.76,37.67,6,1225,6.3705,350000
1,0,-121.78,37.67,26,1024,5.2649,199800
1,0,-121.79,37.67,26,947,6.0797,211000
1,0,-121.78,37.67,28,804,4.8571,201100
1,0,-121.78,37.66,25,900,3.8523,193000
1,0,-121.79,37.66,22,6693,5.98,245000
1,0,-119.78,38.69,17,338,2.45,117600
1,0,-119.93,38.72,15,573,2.2417,97900
1,0,-120.0,38.52,16,202,3.15,140600
1,0,-120.56,38.48,14,946,3.4609,120900
1,0,-120.59,38.45,13,1091,3.0,119000
1,0,-120.55,38.46,16,435,3.2031,129200
1,0,-120.55,38.45,17,767,2.5208,99100
1,0,-120.55,38.43,18,618,2.3549,108900
1,0,-120.25,38.55,15,1103,3.0125,111700
1,0,-120.79,38.54,34,495,2.05,68900
1,0,-120.8,38.51,23,369,3.125,96400
1,0,-120.65,38.5,10,638,2.65,116700
1,0,-120.76,38.47,17,607,3.5,123800
1,0,-120.88,38.45,25,657,2.5476,97900
1,0,-120.79,38.43,40,546,3.9107,129800
1,0,-120.69,38.44,13,597,4.2917,121300
1,0,-120.93,38.5,15,529,3.3393,107200
1,0,-120.97,38.42,16,4930,4.3029,121900
1,0,-120.87,38.37,28,1614,2.8125,113400
1,0,-120.98,38.34,27,1793,3.5508,99100
1,0,-120.88,38.32,18,1187,3.2589,103000
1,0,-120.93,38.26,13,834,3.2937,114200
1,0,-120.72,38.42,17,2237,3.0465,144100
1,0,-120.77,38.38,15,1737,2.3125,128600
1,0,-120.72,38.38,9,806,2.525,157200
1,0,-120.66,38.4,18,985,3.175,118500
1,0,-120.65,38.42,23,730,2.6078,116700
1,0,-120.62,38.39,15,1444,2.7399,134800
1,0,-120.69,38.36,19,1252,2.7236,109900
1,0,-120.71,38.34,16,559,4.4531,144300
1,0,-120.8,38.31,37,533,3.2135,123600
1,0,-121.83,39.76,12,4644,3.1142,112600
1,0,-121.82,39.76,23,2710,3.0068,107300
1,0,-121.86,39.78,12,3628,3.0905,117800
1,0,-121.85,39.77,17,2446,1.9362,89900
1,0,-121.84,39.76,14,1215,2.3155,102300
1,0,-121.86,39.76,19,4030,2.0094,87300
1,0,-121.89,39.76,15,4591,3.07,142600
1,0,-121.88,39.74,12,7517,1.6785,153100
1,0,-121.87,39.75,22,822,3.6625,126600
1,0,-121.86,39.75,18,856,3.5046,118300
1,0,-121.87,39.74,7,747,3.9,147000
1,0,-121.85,39.75,39,267,1.8095,78100
1,0,-121.85,39.74,39,623,2.2833,85800
1,0,-121.85,39.74,41,1426,1.5633,84500
1,0,-121.85,39.73,52,1107,3.4191,137500
1,0,-121.85,39.73,17,2469,0.9393,88900
1,0,-121.86,39.74,13,1571,1.1019,120200
1,0,-121.84,39.75,29,2053,1.7284,74500
1,0,-121.84,39.74,43,1181,2.2621,85100
1,0,-121.83,39.74,34,1290,2.575,130300
1,0,-121.8,39.75,28,1011,4.3309,125200
1,0,-121.82,39.75,29,3316,3.0253,111400
1,0,-121.82,39.75,37,974,3.2016,97000
1,0,-121.8,39.75,11,3264,3.1125,122600
1,0,-121.79,39.73,8,2887,3.0625,116300
1,0,-121.78,39.71,8,84,2.125,179200
1,0,-121.82,39.73,44,1371,2.2925,85800
1,0,-121.84,39.73,52,379,1.6797,94800
1,0,-121.84,39.73,52,311,1.5481,200000
1,0,-121.84,39.73,52,520,0.987,112500
1,0,-121.84,39.72,52,802,0.9566,69000
1,0,-121.84,39.73,52,513,1.3672,55000
1,0,-121.83,39.73,52,753,2.0064,77900
1,0,-121.85,39.72,18,5022,1.6911,98800
1,0,-121.83,39.72,52,974,1.6827,78700
1,0,-121.81,39.7,21,2948,1.5863,81300
1,0,-121.82,39.73,33,1160,1.7426,60300
1,0,-121.82,39.72,42,1879,1.5064,66300
1,0,-121.81,39.71,18,708,2.0288,116700
1,0,-121.87,39.82,11,2456,4.5032,159700
1,0,-121.89,39.71,26,1217,3.7007,139200
1,0,-121.97,39.79,16,904,3.5735,89600
1,0,-121.84,39.68,38,275,3.5375,153100
1,0,-121.8,39.64,25,1109,2.8306,87500
1,0,-121.77,39.66,20,1705,4.712,158600
1,0,-121.74,39.59,24,726,2.3833,95100
1,0,-121.9,39.59,20,745,3.0625,93800
1,0,-121.75,39.88,16,1203,2.7143,95300
